transaction_id,date,account,amount,currency,type
305,04/04/2026,IT1234,1385.58,EUR,deposit
306,12/02/2026,IT5678,1433.93,EUR,transfer
307,13/01/2026,IT6789,-32.02,EUR,withdrawal
308,08/03/2026,IT2345,-1175.63,EUR,transfer
309,22/03/2026,IT6789,3986.6,EUR,deposit
310,29/01/2026,IT3456,-871.96,EUR,transfer
311,10/02/2026,IT2345,4278.58,EUR,deposit
312,30/05/2026,IT1234,426.24,EUR,transfer
313,12/04/2026,IT6789,3630.2,EUR,deposit
314,18/04/2026,IT6789,4335.05,EUR,deposit
315,16/03/2026,IT4567,331.64,EUR,deposit
316,20/05/2026,IT4567,88.91,EUR,deposit
317,31/05/2026,IT2345,3171.21,EUR,deposit
318,18/03/2026,IT3456,-267.65,EUR,transfer
319,06/01/2026,IT1234,-1405.81,EUR,withdrawal
320,04/05/2026,IT6789,-23.11,EUR,withdrawal
321,05/04/2026,IT3456,-1378.66,EUR,withdrawal
322,25/02/2026,IT6789,-1848.73,EUR,withdrawal
323,11/03/2026,IT5678,1930.49,EUR,deposit
324,28/01/2026,IT8901,561.48,EUR,deposit
325,01/01/2026,IT8901,1094.77,EUR,transfer
326,08/05/2026,IT2345,798.28,EUR,transfer
327,04/03/2026,IT6789,-919.02,EUR,transfer
328,11/01/2026,IT5678,1378.74,EUR,transfer
329,14/02/2026,IT6789,1709.0,EUR,deposit
330,27/02/2026,IT4567,1264.29,EUR,deposit
331,06/04/2026,IT8901,2277.37,EUR,deposit
332,03/01/2026,IT1234,-1753.19,EUR,withdrawal
333,01/02/2026,IT8901,4149.75,EUR,deposit
334,20/01/2026,IT6789,4287.24,EUR,deposit
335,12/05/2026,IT2345,651.16,EUR,deposit
336,01/01/2026,IT1234,1603.93,EUR,deposit
337,30/04/2026,IT1234,1741.97,EUR,deposit
338,26/03/2026,IT1234,426.9,EUR,transfer
339,30/04/2026,IT4567,491.46,EUR,deposit
340,07/01/2026,IT1234,-1815.62,EUR,withdrawal
341,12/05/2026,IT4567,3629.12,EUR,deposit
342,09/05/2026,IT8901,-143.38,EUR,transfer
343,02/01/2026,IT4567,273.44,EUR,transfer
344,19/03/2026,IT3456,176.99,EUR,deposit
345,26/05/2026,IT7890,2924.39,EUR,deposit
346,05/03/2026,IT7890,1461.26,EUR,transfer
347,26/02/2026,IT1234,1794.78,EUR,deposit
348,16/01/2026,IT3456,-344.65,EUR,transfer
349,20/02/2026,IT7890,1456.53,EUR,transfer
350,14/04/2026,IT4567,555.29,EUR,deposit
351,17/01/2026,IT2345,23%02))12,EUR,withdrawal
352,02/03/2026,IT3456,-218.24,EUR,transfer
353,23/03/2026,IT7890,-824.0,EUR,transfer
354,01/02/2026,IT4567,3067.8,EUR,deposit
355,06/02/2026,IT3456,-201.86,EUR,transfer
356,25/04/2026,IT2345,1495.14,EUR,transfer
357,28/04/2026,IT7890,-179.81,EUR,withdrawal
358,26/02/2026,IT3456,4740.22,EUR,deposit
359,22/05/2026,IT3456,-1831.65,EUR,withdrawal
360,22/03/2026,IT2345,-353.5,EUR,transfer
361,09/04/2026,IT3456,2907.66,EUR,deposit
362,11/05/2026,IT3456,-80.59,EUR,withdrawal
363,02/01/2026,IT1234,573.97,EUR,transfer
364,29/05/2026,IT7890,-931.46,EUR,withdrawal
365,13/05/2026,IT4567,117.53,EUR,transfer
366,27/02/2026,IT7890,1123.93,EUR,transfer
367,07/01/2026,IT3456,23%02))12,EUR,deposit
368,28/03/2026,IT6789,-1912.56,EUR,withdrawal
369,26/01/2026,IT1234,-1977.08,EUR,withdrawal
370,10/05/2026,IT7890,-871.59,EUR,transfer
371,31/05/2026,IT7890,-529.58,EUR,withdrawal
372,28/05/2026,IT7890,23%02))12,EUR,transfer
373,26/04/2026,IT7890,1488.79,EUR,transfer
374,25/03/2026,IT1234,1876.5,EUR,deposit
375,31/01/2026,IT8901,4979.44,EUR,deposit
376,12/03/2026,IT8901,-1059.94,EUR,withdrawal
377,04/02/2026,IT8901,-488.63,EUR,transfer
378,11/04/2026,IT5678,-882.25,EUR,withdrawal
379,09/04/2026,IT2345,-1573.71,EUR,withdrawal
380,15/02/2026,IT3456,1068.44,EUR,transfer
381,09/04/2026,IT5678,343.99,EUR,deposit
382,04/04/2026,IT3456,-240.33,EUR,transfer
383,17/03/2026,IT5678,-102.35,EUR,transfer
384,12/04/2026,IT5678,745.19,EUR,deposit
385,11/04/2026,IT1234,-1880.75,EUR,withdrawal
386,22/04/2026,IT7890,-554.35,EUR,withdrawal
387,24/03/2026,IT3456,2505.13,EUR,deposit
388,18/01/2026,IT5678,-547.86,EUR,withdrawal
389,07/02/2026,IT5678,-36.87,EUR,transfer
390,05/02/2026,IT8901,-1849.49,EUR,withdrawal
391,27/04/2026,IT8901,506.35,EUR,transfer
392,01/05/2026,IT5678,267.18,EUR,deposit
393,08/03/2026,IT7890,1388.81,EUR,transfer
394,25/01/2026,IT6789,231.1,EUR,transfer
395,11/02/2026,IT4567,-258.96,EUR,transfer
396,23/05/2026,IT5678,1495.21,EUR,transfer
397,05/04/2026,IT4567,2010.02,EUR,deposit
398,07/02/2026,IT8901,96.22,EUR,deposit
399,08/05/2026,IT3456,1314.01,EUR,deposit
400,26/02/2026,IT8901,-1392.12,EUR,withdrawal
401,21/01/2026,IT4567,613.09,EUR,transfer
402,10/03/2026,IT2345,704.11,EUR,transfer
403,21/03/2026,IT2345,2212.85,EUR,deposit
404,25/05/2026,IT6789,3207.8,EUR,deposit
405,27/01/2026,IT4567,-494.23,EUR,withdrawal
406,14/03/2026,IT4567,-635.45,EUR,transfer
407,22/01/2026,IT4567,-58.98,EUR,withdrawal
408,18/02/2026,IT5678,2430.3,EUR,deposit
409,28/03/2026,IT8901,4152.2,EUR,deposit
410,27/02/2026,IT2345,-1322.9,EUR,withdrawal
411,10/04/2026,IT2345,3203.44,EUR,deposit
412,21/02/2026,IT6789,,EUR,transfer
413,12/03/2026,IT5678,-1038.05,EUR,withdrawal
414,01/01/1750,IT5678,-138.45,EUR,withdrawal
415,13/03/2026,IT5678,-1014.67,EUR,withdrawal
416,18/05/2026,IT5678,1577.29,EUR,deposit
417,22/05/2026,IT5678,1233.22,EUR,transfer
418,01/04/2026,IT1234,3170.28,EUR,deposit
419,03/03/2026,IT8901,-1087.31,EUR,withdrawal
420,25/01/2026,IT3456,-1344.93,EUR,withdrawal
421,11/01/2026,IT1234,-346.44,EUR,withdrawal
422,06/05/2026,IT6789,-1408.28,EUR,transfer
423,10/04/2026,IT3456,-732.31,EUR,transfer
424,10/01/2026,IT7890,2389.65,EUR,deposit
425,25/04/2026,IT4567,3371.5,EUR,deposit
426,20/02/2026,IT1234,-823.06,EUR,withdrawal
427,06/03/2026,IT5678,1070.43,EUR,deposit
428,05/02/2026,IT1234,309.0,EUR,deposit
429,06/05/2026,IT6789,-440.3,EUR,withdrawal
430,19/04/2026,IT2345,1456.19,EUR,deposit
431,18/03/2026,IT2345,873.18,EUR,transfer
432,25/02/2026,IT4567,-1544.07,EUR,withdrawal
433,05/02/2026,IT2345,3098.19,EUR,deposit
434,23/02/2026,IT4567,4041.74,EUR,deposit
435,26/02/2026,IT2345,3772.21,EUR,deposit
436,20/05/2026,IT4567,1254.81,EUR,transfer
437,11/05/2026,IT4567,1871.4,EUR,deposit
438,30/01/2026,IT1234,-391.23,EUR,transfer
439,16/02/2026,IT1234,-455.42,EUR,withdrawal
440,22/05/2026,IT3456,4597.44,EUR,deposit
441,03/02/2026,IT1234,4831.95,EUR,deposit
442,15/05/2026,IT4567,1947.14,EUR,deposit
443,15/01/2026,IT8901,4670.39,EUR,deposit
444,12/02/2026,IT2345,3310.92,EUR,deposit
445,,IT1234,-251.75,EUR,transfer
446,16/03/2026,IT7890,-1206.88,EUR,withdrawal
447,02/03/2026,IT8901,1341.39,EUR,deposit
448,23/03/2026,IT5678,992.59,EUR,transfer
449,27/03/2026,IT1234,-1648.83,EUR,withdrawal
450,25/05/2026,IT7890,-1823.82,EUR,withdrawal
451,22/02/2026,IT8901,-1239.39,EUR,transfer
452,08/03/2026,IT6789,-138.63,EUR,withdrawal
453,10/01/2026,IT1234,-1331.86,EUR,transfer
454,23/04/2026,IT2345,-1032.35,EUR,transfer
455,26/05/2026,IT2345,-120.92,EUR,transfer
456,26/02/2026,IT6789,-1486.68,EUR,transfer
457,17/02/2026,IT1234,-1546.45,EUR,withdrawal
458,09/03/2026,IT3456,-1057.88,EUR,withdrawal
459,24/05/2026,IT1234,-162.08,EUR,withdrawal
460,24/04/2026,IT6789,903.92,EUR,transfer
461,21/04/2026,IT2345,-898.64,EUR,transfer
462,09/03/2026,IT4567,-1113.51,EUR,withdrawal
463,22/04/2026,IT4567,244.82,EUR,transfer
464,27/03/2026,IT1234,-834.97,EUR,transfer
465,12/05/2026,IT1234,3445.19,EUR,deposit
466,15/03/2026,IT2345,-840.33,EUR,withdrawal
467,16/01/2026,IT4567,-1946.3,EUR,withdrawal
468,12/04/2026,IT1234,23%02))12,EUR,deposit
469,24/05/2026,IT1234,359.68,EUR,deposit
470,27/04/2026,IT2345,3774.41,EUR,deposit
471,14/05/2026,IT7890,661.92,EUR,transfer
472,26/02/2026,IT4567,-1663.73,EUR,withdrawal
473,15/02/2026,IT6789,1922.43,EUR,deposit
474,14/01/2026,IT7890,1462.77,EUR,deposit
475,16/02/2026,IT1234,3863.14,EUR,deposit
476,21/05/2026,IT7890,-1510.03,EUR,withdrawal
477,05/01/2026,IT3456,-979.89,EUR,transfer
478,03/04/2026,IT6789,-580.57,EUR,withdrawal
479,17/04/2026,IT7890,-1128.91,EUR,transfer
480,12/01/2026,IT8901,-1697.31,EUR,withdrawal
481,25/04/2026,IT1234,-1018.57,EUR,withdrawal
482,12/02/2026,IT5678,-151.19,EUR,transfer
483,29/05/2026,IT1234,4909.03,EUR,deposit
484,19/03/2026,IT1234,-26.87,EUR,transfer
485,13/03/2026,IT8901,-1331.44,EUR,transfer
486,11/05/2026,IT4567,2758.05,EUR,deposit
487,26/01/2026,IT4567,3454.14,EUR,deposit
488,19/02/2026,IT2345,4470.98,EUR,deposit
489,23/02/2026,IT2345,1973.26,EUR,deposit
490,01/01/1750,IT3456,920.68,EUR,transfer
491,11/02/2026,IT7890,1109.72,EUR,deposit
492,11/03/2026,IT4567,776.36,EUR,transfer
493,,IT8901,4625.59,EUR,deposit
494,18/04/2026,IT3456,821.63,EUR,transfer
495,02/03/2026,IT4567,2435.3,EUR,deposit
496,19/04/2026,IT3456,-362.56,EUR,transfer
497,04/03/2026,IT3456,2790.92,EUR,deposit
498,16/01/2026,IT6789,-628.1,EUR,withdrawal
499,05/05/2026,IT5678,-1167.24,EUR,withdrawal
500,26/01/2026,IT7890,-1135.3,EUR,withdrawal
501,02/02/2026,IT8901,1212.99,EUR,deposit
502,10/01/2026,IT5678,1157.43,EUR,transfer
503,20/01/2026,IT5678,3192.47,EUR,deposit
504,28/02/2026,IT1234,-309.02,EUR,withdrawal
505,13/03/2026,IT5678,4953.46,EUR,deposit
