transaction_id,date,account,amount,currency,type
113,14/05/2026,IT2345,1689.48,EUR,deposit
114,19/01/2026,IT8901,4833.33,EUR,deposit
115,16/03/2026,IT4567,-1407.45,EUR,withdrawal
116,20/02/2026,IT7890,-1460.23,EUR,withdrawal
117,03/01/2026,IT2345,-1799.48,EUR,withdrawal
118,27/01/2026,IT2345,2886.55,EUR,deposit
119,18/03/2026,IT6789,-1533.66,EUR,withdrawal
120,03/03/2026,IT6789,3911.27,EUR,deposit
121,30/04/2026,IT4567,1354.25,EUR,deposit
122,04/02/2026,IT1234,-137.64,EUR,transfer
123,11/05/2026,IT5678,-1159.01,EUR,transfer
124,22/02/2026,IT4567,4030.61,EUR,deposit
125,09/05/2026,IT8901,1299.27,EUR,transfer
126,28/01/2026,IT7890,-1382.33,EUR,withdrawal
127,19/02/2026,IT7890,-1252.3,EUR,withdrawal
128,21/04/2026,IT5678,-1471.1,EUR,withdrawal
129,22/01/2026,IT5678,-1359.63,EUR,transfer
130,21/02/2026,IT7890,2731.94,EUR,deposit
131,01/03/2026,IT3456,858.92,EUR,deposit
132,26/03/2026,IT6789,-1174.11,EUR,withdrawal
133,08/01/2026,IT3456,-513.68,EUR,transfer
134,27/02/2026,IT3456,980.26,EUR,deposit
135,13/01/2026,IT4567,-873.52,EUR,withdrawal
136,25/04/2026,IT5678,1237.58,EUR,transfer
137,20/04/2026,IT1234,-925.44,EUR,transfer
138,09/05/2026,IT1234,291.59,EUR,deposit
139,11/02/2026,IT5678,-860.03,EUR,withdrawal
140,10/02/2026,IT2345,3235.59,EUR,deposit
141,13/05/2026,IT6789,1008.43,EUR,transfer
142,20/01/2026,IT4567,398.82,EUR,transfer
143,04/05/2026,IT2345,31.71,EUR,transfer
144,20/04/2026,IT2345,495.24,EUR,transfer
145,31/01/2026,IT3456,3694.22,EUR,deposit
146,08/05/2026,IT5678,-614.03,EUR,withdrawal
147,21/03/2026,IT4567,-717.11,EUR,transfer
148,14/02/2026,IT3456,573.29,EUR,transfer
149,14/03/2026,IT2345,746.07,EUR,transfer
150,28/02/2026,IT4567,4022.53,EUR,deposit
151,08/01/2026,IT6789,-1472.3,EUR,transfer
152,17/02/2026,IT3456,2395.21,EUR,deposit
153,28/04/2026,IT7890,3061.05,EUR,deposit
154,25/04/2026,IT6789,1371.73,EUR,transfer
155,01/01/1750,IT4567,572.75,EUR,transfer
156,02/03/2026,IT7890,-1502.82,EUR,withdrawal
157,03/02/2026,IT5678,-1147.79,EUR,transfer
158,05/05/2026,IT5678,96.21,EUR,deposit
159,10/05/2026,IT6789,23%02))12,EUR,deposit
160,30/03/2026,IT8901,-1671.89,EUR,withdrawal
161,09/04/2026,IT5678,4003.35,EUR,deposit
162,25/05/2026,IT5678,2964.45,EUR,deposit
163,12/01/2026,IT6789,4530.9,EUR,deposit
164,28/02/2026,IT8901,-259.33,EUR,withdrawal
165,16/03/2026,IT4567,-66.47,EUR,withdrawal
166,05/04/2026,IT6789,1056.84,EUR,deposit
167,17/04/2026,IT5678,-1661.61,EUR,withdrawal
168,04/05/2026,IT8901,-972.0,EUR,transfer
169,02/04/2026,IT1234,-534.83,EUR,withdrawal
170,10/05/2026,IT1234,-777.31,EUR,withdrawal
171,09/03/2026,IT4567,175.98,EUR,deposit
172,05/04/2026,IT5678,2928.39,EUR,deposit
173,15/05/2026,IT1234,23%02))12,EUR,withdrawal
174,05/02/2026,IT5678,694.07,EUR,deposit
175,01/01/1750,IT1234,-951.88,EUR,withdrawal
176,22/01/2026,IT1234,-238.95,EUR,withdrawal
177,22/03/2026,IT8901,-512.79,EUR,withdrawal
178,11/01/2026,IT1234,2991.87,EUR,deposit
179,26/04/2026,IT4567,1800.93,EUR,deposit
180,15/01/2026,IT8901,23%02))12,EUR,deposit
181,04/03/2026,IT8901,991.57,EUR,deposit
182,12/01/2026,IT5678,3838.69,EUR,deposit
183,11/03/2026,IT8901,-746.11,EUR,withdrawal
184,30/05/2026,IT6789,-206.35,EUR,transfer
185,20/03/2026,IT8901,4766.19,EUR,deposit
186,30/01/2026,IT3456,117.54,EUR,transfer
187,,IT8901,-1124.94,EUR,transfer
188,21/02/2026,IT4567,-276.1,EUR,transfer
189,12/05/2026,IT4567,-517.97,EUR,withdrawal
190,13/03/2026,IT6789,-555.18,EUR,transfer
191,20/02/2026,IT6789,-1290.43,EUR,withdrawal
192,24/02/2026,IT4567,-976.1,EUR,transfer
193,26/02/2026,IT6789,3188.54,EUR,deposit
194,25/02/2026,IT5678,-1859.53,EUR,withdrawal
195,19/04/2026,IT1234,-1229.03,EUR,withdrawal
196,01/03/2026,IT1234,4574.75,EUR,deposit
197,07/03/2026,IT3456,954.06,EUR,transfer
198,08/04/2026,IT3456,680.4,EUR,deposit
199,04/04/2026,IT1234,-282.41,EUR,transfer
200,24/03/2026,IT6789,-1934.49,EUR,withdrawal
201,30/05/2026,IT5678,-355.16,EUR,withdrawal
202,01/04/2026,IT2345,2733.23,EUR,deposit
203,15/05/2026,IT7890,-1785.68,EUR,withdrawal
204,13/05/2026,IT1234,692.33,EUR,transfer
205,09/04/2026,IT4567,-1446.25,EUR,transfer
206,25/05/2026,IT8901,-601.58,EUR,transfer
207,29/03/2026,IT1234,1249.11,EUR,transfer
208,03/05/2026,IT4567,1296.99,EUR,transfer
209,30/05/2026,IT2345,2253.42,EUR,deposit
210,06/04/2026,IT2345,170.48,EUR,transfer
211,06/02/2026,IT5678,1281.32,EUR,transfer
212,12/02/2026,IT7890,699.35,EUR,transfer
213,20/01/2026,IT8901,-1272.25,EUR,withdrawal
214,28/03/2026,IT4567,-713.53,EUR,transfer
215,17/02/2026,IT2345,-16.54,EUR,transfer
216,02/05/2026,IT1234,-636.86,EUR,transfer
217,17/04/2026,IT6789,-521.76,EUR,withdrawal
218,31/05/2026,IT6789,850.49,EUR,transfer
219,26/02/2026,IT4567,1703.57,EUR,deposit
220,03/01/2026,IT5678,2082.44,EUR,deposit
221,23/01/2026,IT7890,2160.96,EUR,deposit
222,20/03/2026,IT3456,-311.27,EUR,withdrawal
223,02/01/2026,IT6789,3232.33,EUR,deposit
224,02/01/2026,IT2345,-288.02,EUR,transfer
225,23/03/2026,IT7890,-1802.12,EUR,withdrawal
226,01/02/2026,IT7890,-1236.2,EUR,transfer
227,18/01/2026,IT8901,4555.51,EUR,deposit
228,03/01/2026,IT6789,3960.2,EUR,deposit
229,27/02/2026,IT2345,-210.24,EUR,transfer
230,23/03/2026,IT1234,-1285.56,EUR,transfer
231,09/04/2026,IT1234,1918.01,EUR,deposit
232,12/02/2026,IT2345,-102.04,EUR,transfer
233,03/04/2026,IT8901,4910.02,EUR,deposit
234,17/04/2026,IT6789,-1631.71,EUR,withdrawal
235,19/03/2026,IT7890,823.46,EUR,transfer
236,02/03/2026,IT5678,2921.34,EUR,deposit
237,11/04/2026,IT4567,-702.91,EUR,transfer
238,22/03/2026,IT2345,-982.76,EUR,withdrawal
239,15/02/2026,IT6789,-574.38,EUR,transfer
240,03/03/2026,IT7890,-618.44,EUR,withdrawal
241,08/04/2026,IT3456,-1977.52,EUR,withdrawal
242,08/02/2026,IT3456,-1734.13,EUR,withdrawal
243,19/01/2026,IT3456,-939.34,EUR,withdrawal
244,14/04/2026,IT5678,2137.68,EUR,deposit
245,01/01/1750,IT7890,-13.29,EUR,transfer
246,16/05/2026,IT6789,-1733.31,EUR,withdrawal
247,03/05/2026,IT2345,-43.78,EUR,transfer
248,,IT8901,4131.79,EUR,deposit
249,10/05/2026,IT1234,3909.67,EUR,deposit
250,11/01/2026,IT8901,-1393.23,EUR,withdrawal
251,02/04/2026,IT2345,2764.57,EUR,deposit
252,19/04/2026,IT6789,-1893.7,EUR,withdrawal
253,08/02/2026,IT8901,-779.6,EUR,withdrawal
254,19/02/2026,IT6789,-1829.07,EUR,withdrawal
255,07/03/2026,IT1234,-1690.87,EUR,withdrawal
256,17/03/2026,IT3456,720.88,EUR,transfer
257,19/04/2026,IT8901,-1304.23,EUR,withdrawal
258,05/02/2026,IT3456,993.87,EUR,deposit
259,26/01/2026,IT5678,192.97,EUR,deposit
260,19/01/2026,IT4567,3205.88,EUR,deposit
261,21/05/2026,IT1234,-1386.33,EUR,transfer
262,21/05/2026,IT5678,-1112.26,EUR,withdrawal
263,17/03/2026,IT7890,-102.07,EUR,transfer
264,28/03/2026,IT8901,2135.69,EUR,deposit
265,04/04/2026,IT7890,215.16,EUR,transfer
266,06/05/2026,IT1234,-326.08,EUR,transfer
267,18/02/2026,IT2345,-419.3,EUR,withdrawal
268,21/05/2026,IT5678,-983.7,EUR,withdrawal
269,28/01/2026,IT3456,2312.22,EUR,deposit
270,20/05/2026,IT6789,1432.46,EUR,transfer
271,30/03/2026,IT2345,4709.88,EUR,deposit
272,02/01/2026,IT6789,23%02))12,EUR,deposit
273,21/04/2026,IT6789,-501.99,EUR,withdrawal
274,08/01/2026,IT7890,369.6,EUR,transfer
275,07/03/2026,IT2345,-143.8,EUR,transfer
276,20/01/2026,IT5678,1705.28,EUR,deposit
277,04/02/2026,IT6789,4623.7,EUR,deposit
278,26/01/2026,IT1234,336.61,EUR,transfer
279,31/01/2026,IT7890,2243.09,EUR,deposit
280,12/05/2026,IT2345,4783.21,EUR,deposit
281,15/04/2026,IT6789,-436.91,EUR,withdrawal
282,26/01/2026,IT4567,-327.95,EUR,transfer
283,15/05/2026,IT6789,3261.04,EUR,deposit
284,12/03/2026,IT5678,-795.0,EUR,transfer
285,30/05/2026,IT4567,2966.47,EUR,deposit
286,11/04/2026,IT2345,1918.9,EUR,deposit
287,29/04/2026,IT4567,4074.38,EUR,deposit
288,09/03/2026,IT2345,3835.09,EUR,deposit
289,21/02/2026,IT8901,-124.92,EUR,withdrawal
290,29/05/2026,IT2345,3125.21,EUR,deposit
291,13/03/2026,IT1234,-830.38,EUR,withdrawal
292,21/03/2026,IT1234,-304.18,EUR,transfer
293,,IT7890,3366.45,EUR,deposit
294,20/02/2026,IT4567,23%02))12,EUR,deposit
295,18/01/2026,IT1234,4414.85,EUR,deposit
296,07/04/2026,IT7890,3266.2,EUR,deposit
297,24/05/2026,IT8901,-1383.41,EUR,transfer
298,12/01/2026,IT5678,-312.5,EUR,transfer
299,22/04/2026,IT5678,-1188.66,EUR,withdrawal
300,08/02/2026,IT4567,296.26,EUR,deposit
301,02/04/2026,IT2345,352.95,EUR,transfer
302,03/04/2026,IT3456,-1862.77,EUR,withdrawal
303,18/04/2026,IT3456,-931.24,EUR,withdrawal
304,15/01/2026,IT6789,958.81,EUR,transfer
305,29/04/2026,IT6789,-1280.07,EUR,transfer
306,02/03/2026,IT1234,3312.61,EUR,deposit
307,23/05/2026,IT2345,496.64,EUR,transfer
308,13/04/2026,IT3456,4016.82,EUR,deposit
309,06/02/2026,IT4567,-431.97,EUR,transfer
310,27/04/2026,IT3456,-1187.35,EUR,withdrawal
311,15/01/2026,IT8901,-1618.57,EUR,withdrawal
312,,IT6789,3802.79,EUR,deposit
313,09/05/2026,IT2345,674.39,EUR,transfer
314,26/05/2026,IT8901,-739.46,EUR,withdrawal
315,03/02/2026,IT2345,2897.51,EUR,deposit
316,21/03/2026,IT6789,2255.86,EUR,deposit
317,27/05/2026,IT7890,-1287.32,EUR,withdrawal
318,10/03/2026,IT2345,4508.77,EUR,deposit
319,18/05/2026,IT2345,-827.16,EUR,withdrawal
320,16/03/2026,IT6789,-1312.47,EUR,transfer
321,27/04/2026,IT5678,-837.9,EUR,transfer
322,02/04/2026,IT5678,1767.08,EUR,deposit
323,02/05/2026,IT1234,2479.82,EUR,deposit
324,25/01/2026,IT7890,-708.25,EUR,transfer
325,17/01/2026,IT8901,4723.85,EUR,deposit
326,02/03/2026,IT6789,-1049.65,EUR,withdrawal
327,03/01/2026,IT5678,355.94,EUR,transfer
328,27/03/2026,IT1234,3790.13,EUR,deposit
329,21/01/2026,IT4567,1507.86,EUR,deposit
330,03/04/2026,IT6789,-382.86,EUR,withdrawal
331,02/04/2026,IT4567,-485.98,EUR,transfer
332,25/03/2026,IT5678,-1464.18,EUR,transfer
333,26/01/2026,IT8901,209.47,EUR,deposit
334,23/03/2026,IT4567,343.39,EUR,transfer
335,05/03/2026,IT6789,150.34,EUR,deposit
336,23/04/2026,IT4567,2718.28,EUR,deposit
337,31/05/2026,IT5678,1043.54,EUR,deposit
338,28/01/2026,IT7890,-1855.02,EUR,withdrawal
339,29/04/2026,IT1234,3993.65,EUR,deposit
340,17/02/2026,IT4567,-1163.76,EUR,withdrawal
341,28/05/2026,IT6789,2222.4,EUR,deposit
342,29/01/2026,IT5678,-541.16,EUR,withdrawal
343,16/01/2026,IT1234,4990.17,EUR,deposit
344,05/05/2026,IT2345,3833.04,EUR,deposit
345,06/01/2026,IT4567,-1378.5,EUR,withdrawal
346,14/04/2026,IT7890,-848.24,EUR,withdrawal
347,14/01/2026,IT2345,3652.44,EUR,deposit
348,06/03/2026,IT6789,1098.49,EUR,deposit
349,21/03/2026,IT5678,1065.52,EUR,deposit
350,01/03/2026,IT3456,-1956.63,EUR,withdrawal
351,15/03/2026,IT4567,-268.85,EUR,withdrawal
352,18/01/2026,IT8901,4885.54,EUR,deposit
353,03/03/2026,IT7890,-1845.35,EUR,withdrawal
354,13/02/2026,IT5678,-712.72,EUR,transfer
355,02/01/2026,IT1234,2778.44,EUR,deposit
356,27/01/2026,IT6789,-330.05,EUR,withdrawal
357,26/05/2026,IT4567,-1695.16,EUR,withdrawal
358,22/02/2026,IT4567,-228.15,EUR,withdrawal
359,25/01/2026,IT8901,23%02))12,EUR,deposit
360,06/02/2026,IT3456,532.69,EUR,transfer
361,11/03/2026,IT5678,3838.85,EUR,deposit
362,02/03/2026,IT7890,1081.52,EUR,deposit
363,16/04/2026,IT5678,1076.56,EUR,transfer
364,01/04/2026,IT6789,421.99,EUR,transfer
365,27/04/2026,IT6789,-1513.03,EUR,withdrawal
366,02/05/2026,IT8901,673.73,EUR,deposit
367,02/01/2026,IT3456,951.89,EUR,deposit
368,18/05/2026,IT3456,-946.91,EUR,transfer
369,27/04/2026,IT2345,1418.85,EUR,deposit
370,09/02/2026,IT1234,-215.59,EUR,transfer
371,28/05/2026,IT1234,3713.88,EUR,deposit
372,13/05/2026,IT6789,964.46,EUR,transfer
373,22/02/2026,IT2345,351.44,EUR,deposit
374,06/03/2026,IT6789,4072.46,EUR,deposit
375,25/03/2026,IT1234,-1647.2,EUR,withdrawal
376,13/05/2026,IT6789,-1279.52,EUR,transfer
377,23/04/2026,IT4567,23%02))12,EUR,deposit
378,18/01/2026,IT1234,-59.67,EUR,transfer
379,31/03/2026,IT5678,1739.51,EUR,deposit
380,,IT5678,2680.57,EUR,deposit
381,24/01/2026,IT5678,-1729.49,EUR,withdrawal
382,12/02/2026,IT7890,3277.4,EUR,deposit
383,21/04/2026,IT1234,-709.72,EUR,transfer
384,16/02/2026,IT8901,-826.92,EUR,withdrawal
385,27/03/2026,IT6789,4124.42,EUR,deposit
386,04/02/2026,IT6789,-537.64,EUR,withdrawal
387,10/05/2026,IT5678,1892.04,EUR,deposit
388,20/04/2026,IT6789,-619.0,EUR,withdrawal
389,08/05/2026,IT6789,3616.47,EUR,deposit
390,23/01/2026,IT7890,2079.08,EUR,deposit
391,23/02/2026,IT6789,1690.57,EUR,deposit
392,20/02/2026,IT3456,4258.67,EUR,deposit
393,08/05/2026,IT6789,-1078.15,EUR,transfer
394,21/01/2026,IT4567,3369.67,EUR,deposit
395,30/03/2026,IT5678,1190.7,EUR,transfer
396,11/02/2026,IT1234,78.66,EUR,deposit
397,03/02/2026,IT5678,-1143.93,EUR,transfer
398,27/01/2026,IT4567,-702.77,EUR,withdrawal
399,23/04/2026,IT1234,3290.38,EUR,deposit
400,07/05/2026,IT6789,-1192.94,EUR,transfer
401,26/01/2026,IT6789,-1228.93,EUR,withdrawal
402,19/04/2026,IT6789,-1781.31,EUR,withdrawal
403,03/05/2026,IT5678,-1204.02,EUR,withdrawal
404,21/04/2026,IT4567,-1697.58,EUR,withdrawal
405,10/04/2026,IT7890,-159.29,EUR,withdrawal
406,26/05/2026,IT8901,-1409.82,EUR,withdrawal
407,18/04/2026,IT7890,-1979.91,EUR,withdrawal
408,04/05/2026,IT8901,-1735.02,EUR,withdrawal
409,08/02/2026,IT7890,-1959.79,EUR,withdrawal
410,26/04/2026,IT4567,-89.36,EUR,withdrawal
411,01/02/2026,IT1234,1306.97,EUR,transfer
412,12/01/2026,IT6789,-1836.46,EUR,withdrawal
413,24/03/2026,IT6789,1465.34,EUR,deposit
414,26/04/2026,IT3456,790.77,EUR,transfer
415,13/01/2026,IT2345,2415.82,EUR,deposit
416,08/04/2026,IT5678,774.7,EUR,deposit
417,06/01/2026,IT5678,1469.39,EUR,transfer
418,09/01/2026,IT5678,-65.65,EUR,transfer
419,14/02/2026,IT6789,1382.78,EUR,deposit
420,09/05/2026,IT2345,-1463.43,EUR,withdrawal
421,17/05/2026,IT3456,1377.49,EUR,transfer
422,01/05/2026,IT5678,-741.77,EUR,withdrawal
423,03/05/2026,IT8901,4929.61,EUR,deposit
424,09/03/2026,IT6789,22.69,EUR,transfer
425,29/04/2026,IT8901,-275.94,EUR,transfer
426,18/05/2026,IT2345,91.59,EUR,transfer
427,17/02/2026,IT5678,3322.02,EUR,deposit
428,18/02/2026,IT5678,1040.17,EUR,transfer
429,10/03/2026,IT7890,2404.16,EUR,deposit
430,23/04/2026,IT7890,-358.0,EUR,withdrawal
431,01/04/2026,IT4567,539.71,EUR,transfer
432,01/02/2026,IT3456,4111.03,EUR,deposit
433,18/04/2026,IT2345,-1919.92,EUR,withdrawal
434,29/01/2026,IT1234,795.24,EUR,transfer
435,25/03/2026,IT5678,889.73,EUR,deposit
436,22/04/2026,IT3456,2259.71,EUR,deposit
437,21/03/2026,IT4567,1865.65,EUR,deposit
438,10/01/2026,IT1234,-723.98,EUR,transfer
439,19/01/2026,IT5678,-1809.9,EUR,withdrawal
440,03/04/2026,IT6789,-183.01,EUR,transfer
441,27/05/2026,IT3456,545.95,EUR,transfer
442,16/01/2026,IT1234,-861.7,EUR,withdrawal
443,29/04/2026,IT7890,764.84,EUR,deposit
444,13/01/2026,IT8901,4536.9,EUR,deposit
445,08/01/2026,IT5678,-61.57,EUR,transfer
446,02/02/2026,IT4567,3940.72,EUR,deposit
447,08/03/2026,IT4567,-1903.92,EUR,withdrawal
448,27/05/2026,IT5678,-1315.07,EUR,withdrawal
449,27/04/2026,IT5678,51.38,EUR,transfer
450,04/05/2026,IT4567,-1741.72,EUR,withdrawal
451,27/01/2026,IT6789,-1774.96,EUR,withdrawal
452,12/03/2026,IT5678,2284.56,EUR,deposit
453,23/05/2026,IT2345,243.27,EUR,transfer
454,26/04/2026,IT7890,1069.87,EUR,deposit
455,29/03/2026,IT1234,91.22,EUR,deposit
456,20/05/2026,IT1234,1198.13,EUR,deposit
457,,IT7890,-1772.12,EUR,withdrawal
458,21/03/2026,IT7890,4724.47,EUR,deposit
459,16/01/2026,IT4567,700.92,EUR,deposit
460,24/03/2026,IT4567,23%02))12,EUR,transfer
461,21/05/2026,IT5678,4779.74,EUR,deposit
462,08/03/2026,IT4567,1379.39,EUR,deposit
463,08/05/2026,IT4567,-1201.63,EUR,withdrawal
464,07/05/2026,IT6789,-336.47,EUR,withdrawal
465,20/03/2026,IT4567,-1357.43,EUR,withdrawal
466,15/02/2026,IT3456,490.33,EUR,transfer
467,27/02/2026,IT3456,576.57,EUR,deposit
468,09/04/2026,IT5678,1281.03,EUR,transfer
469,28/01/2026,IT7890,-405.58,EUR,withdrawal
470,21/02/2026,IT1234,-1522.32,EUR,withdrawal
471,05/01/2026,IT4567,-425.93,EUR,transfer
472,27/01/2026,IT5678,-1715.32,EUR,withdrawal
473,03/04/2026,IT8901,-329.9,EUR,transfer
474,25/04/2026,IT1234,-1921.39,EUR,withdrawal
475,20/03/2026,IT2345,-1264.24,EUR,transfer
476,30/05/2026,IT3456,-89.98,EUR,withdrawal
477,03/02/2026,IT2345,306.0,EUR,deposit
478,05/04/2026,IT5678,-1722.76,EUR,withdrawal
479,10/02/2026,IT8901,870.06,EUR,deposit
480,19/02/2026,IT4567,207.86,EUR,transfer
481,18/02/2026,IT3456,-991.08,EUR,withdrawal
482,04/05/2026,IT8901,2852.11,EUR,deposit
483,03/01/2026,IT6789,-583.46,EUR,withdrawal
484,29/03/2026,IT4567,-9.1,EUR,transfer
485,11/02/2026,IT1234,316.67,EUR,deposit
486,23/03/2026,IT4567,-1820.32,EUR,withdrawal
487,17/03/2026,IT5678,901.34,EUR,deposit
488,07/04/2026,IT1234,4695.12,EUR,deposit
489,28/03/2026,IT3456,1101.42,EUR,transfer
490,16/04/2026,IT7890,-1603.44,EUR,withdrawal
491,03/02/2026,IT3456,1083.86,EUR,transfer
492,28/04/2026,IT8901,7.16,EUR,transfer
493,06/01/2026,IT6789,3135.13,EUR,deposit
494,20/02/2026,IT1234,23%02))12,EUR,deposit
495,22/02/2026,IT3456,-1791.89,EUR,withdrawal
496,19/03/2026,IT6789,4303.76,EUR,deposit
497,23/02/2026,IT3456,31.55,EUR,transfer
498,11/01/2026,IT6789,-937.58,EUR,transfer
499,07/02/2026,IT6789,-655.07,EUR,withdrawal
500,29/03/2026,IT2345,1188.96,EUR,transfer
501,29/03/2026,IT1234,1817.7,EUR,deposit
502,27/02/2026,IT7890,3680.8,EUR,deposit
503,20/05/2026,IT6789,-922.58,EUR,withdrawal
504,16/04/2026,IT8901,3638.42,EUR,deposit
505,21/04/2026,IT1234,-924.63,EUR,withdrawal
506,09/04/2026,IT6789,-1796.86,EUR,withdrawal
